sic_code,sic_name,group_code,group_name,division_code,division_name,url,sic_description,sic_examples
2511,"Wood Household Furniture, Except Upholstered",25,Furniture And Fixtures,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=555&tab=description,"Establishments primarily engaged in manufacturing wood household furniture commonly used in dwellings. This industry also includes establishments manufacturing camp furniture. Establishments engaged in manufacturing upholstered furniture are classified in Industry 2512; those manufacturing reed, rattan, and similar furniture are classified in Industry 2519; those manufacturing television, radio, phonograph, and sewing machine cabinets are classified in Industry 2517; and those manufacturing kitchen cabinets and bath room vanities are classified in Industry 2434. ","Beds, including folding and cabinet beds: household-wood
Bookcases, household: wood
Breakfast sets (furniture), wood
Bridge sets (furniture), wood
Buffets (furniture)
Cedar chests
Chairs bentwood
Chairs, household: except upholstered-wood
Chests, silverware: wood (floor standing)
Chiffoniers and chifforobes
China closets
Coffee tables, wood
Console tables, wood
Cots, household: wood
Cradles, wood
Cribs, wood
Desks, household: wood
Dining room furniture, wood
Dressers
Dressing tables
End tables, wood
Frames for box springs, bedsprings, or water beds: wood
Furniture, household, wood: porch, lawn, garden, and beach
Furniture, household, wood: unassembled or knock-down
Furniture, household wood: unfinished
Furniture, household clubroom, noveltywood, except upholstered
Headboards, wood
High chairs, children's: wood
Juvenile furniture, wood: except upholstered
Magazine racks, wood
Nursery furniture, wood
Playpens, children's: wood
Rockers, wood: except upholstered
Room dividers, household: wood
Screens, privacy: wood
Secretaries, household: wood
Stands: telephone, bedside, and smoking-wood
Stools, household: wood
Storage chests, household: wood
Swings, porch: wood
Tables, household: wood
Tea wagons, wood
Vanity dressers
Wardrobes, household: wood
Whatnot shelves, wood"
2512,"Wood Household Furniture, Upholstered",25,Furniture And Fixtures,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=556&tab=description,"Establishments primarily engaged in manufacturing upholstered furniture on wood frames. Shops primarily engaged in reupholstering furniture, or upholstering frames to individual order, are classified in Services, Industry 7641, or Retail Trade, Industry 5712. Establishments primarily engaged in manufacturing dual-purpose sleep furniture, such as convertible sofas and chair beds, are classified in Industry 2515, regardless of the material used in the frame. Establishments primarily engaged in manufacturing wood frames for upholstered furniture are classified in Industry 2426. ","Chairs, upholstered on wood frames, except convertible beds
Couches, upholstered on wood frames, except convertible beds
Furniture, household upholstered on wood frames, except convertible
Juvenile furniture, upholstered on wood frames, except convertible
Living room furniture, upholstered on wood frames, except
Recliners, upholstered on wood frames
Rockers, upholstered on wood frames sofas, upholstered on wood"
2514,Metal Household Furniture,25,Furniture And Fixtures,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=557&tab=description,"Establishments primarily engaged in manufacturing metal household furniture of a type commonly used in dwellings. Establishments primarily engaged in manufacturing dual-purpose sleep furniture, such as convertible sofas and chair beds, are classified in Industry 2515, regardless of the material used in the frame. ","Backs for metal household furniture
Beds, including folding and cabinet beds: household-metal
Bookcases, household metal
Breakfast sets (furniture), metal
Bridge sets (furniture), metal
Cabinets, kitchen metal
Cabinets, medicine metal
Cabinets, radio and television metal
Camp furniture, metal
Chairs, household metal
Cots, household metal
Cribs, metal
Dinette sets, metal
Frames for box springs or bedsprings, metal
Furniture, clubroom metal
Furniture household: metal
Furniture household upholstered on metal frames, except dual-purpose
Garden furniture, metal
Gliders (furniture), metal
Hammocks, metal or fabric and metal combination
Juvenile furniture, metal
Lawn furniture, metal
Novelty furniture, metal
Nursery furniture, metal
Playpens, children's metal
Seats for metal household furniture
Serving carts, household metal
Smoking stands, metal
Stools, household metal
Swings, porch metal
Tables, household: metal
Tea wagons, metal
Vanities, household metal"
2515,"Mattresses, Foundations, and Convertible Beds",25,Furniture And Fixtures,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=558&tab=description,"Establishments primarily engaged in manufacturing innerspring mattresses, box spring mattresses, and non-innerspring mattresses containing felt, foam rubber, urethane, hair, or any other filling material; and assembled wire springs (fabric, coil, or box) for use on beds, couches, and cots. This industry also includes establishments primarily engaged in manufacturing dual-purpose sleep furniture, such as convertible sofas and chair beds, regardless of the material used in the frame. Establishments primarily engaged in manufacturing automobile seats and backs are classified in Industry 2531; those manufacturing individual wire springs are classified in Industry 3495; and those manufacturing paddings and upholstery filling are classified in Industry 2299. ","Beds, sleep-system ensembles: flotation and adjustable
Beds, sofa and chair: on frames of any material
Bedsprings, assembled
Box springs, assembled
Chair and couch springs, assembled
Cot springs, assembled
Cushion springs, assembled
Cushions, spring
Foundations, bed: spring, foam, and platform
Mattresses, containing felt, foam rubber, urethane, etc.
Mattresses: innerspring, box spring, and non-innerspring
Sofas, convertible
Spring cushions"
2517,"Wood Television, Radio, Phonograph, and Sewing Machine Cabinets",25,Furniture And Fixtures,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=559&tab=description,"Establishments primarily engaged in manufacturing wood cabinets for radios, television sets, phonographs, and sewing machines. ","Audio cabinets, wood
Cabinets, wood: radio, television, phonograph, and sewing machines
Phonograph cabinets and cases, wood
Radio cabinets and cases, wood
Sewing machine cabinets and cases, wood
Stereo cabinets, wood
Television cabinets, wood"
2519,"Household Furniture, Not Elsewhere Classified",25,Furniture And Fixtures,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=560&tab=description,"Establishments primarily engaged in manufacturing reed, rattan, and other wicker furniture, plastics and fiberglass household furniture and cabinets, and household furniture, not elsewhere classified. ","Bassinets, reed and rattan
Cabinets, radio and television: plastics
Camp furniture, reed and rattan
Chairs, cane
Furniture, household: glass and plastics (including fiberglass)
Furniture, household: rattan, reed, malacca, fiber, willow, and wicker
Garden furniture: except wood, metal, stone, and concrete
Household furniture: rattan, reed, malacca, fiber, willow, and wicker
Juvenile furniture, rattan and reed
Lawn furniture: except wood, metal, stone, and concrete"
2521,Wood Office Furniture,25,Furniture And Fixtures,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=561&tab=description,"Establishments primarily engaged in manufacturing office furniture, chiefly of wood. ","Benches, office: wood
Bookcases, office: wood
Cabinets, office: wood
Chairs, office: wood
Desks, office: wood
Filing boxes, cabinets, and cases: wood
Furniture, office: wood
Modular furniture systems, office, wood
Panel furniture systems, office, wood
Partitions, office: not for floor attachment-wood
Stools, office: wood
Tables, office: wood"
2522,"Office Furniture, Except Wood",25,Furniture And Fixtures,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=562&tab=description,"Establishments primarily engaged in manufacturing office furniture, except furniture chiefly of wood. Establishments primarily engaged in manufacturing safes and vaults are classified in Industry 3499. ","Benches, office: except wood
Bookcases, office: except wood
Cabinets, office: except wood
Chairs, office: except wood
Desks, office except wood
File drawer frames: except wood
Filing boxes, cabinets, and cases except wood
Furniture, office: except wood
Modular furniture systems, office except wood
Panel furniture systems, office: except wood
Partitions, office: not for floor attachment-except wood
Stools, office: rotating-except wood
Tables, office: except wood
Wall cases, office: except wood"
2531,Public Building and Related Furniture,25,Furniture And Fixtures,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=563&tab=description,"Establishments primarily engaged in manufacturing furniture for schools, theaters, assembly halls, churches, and libraries. Establishments primarily engaged in manufacturing seats for public conveyances, as well as seats for automobiles and aircraft, are included in this industry. Establishments primarily engaged in manufacturing stone furniture are classified in Industry 3281, and those manufacturing concrete furniture are classified in Industry 3272. ","Benches for public buildings
Blackboards, wood
Bleacher seating, portable
Chairs, portable folding
Church furniture, except stone or concrete
Furniture: church, library, school, theater, and other public buildings
Pews, church
School furniture, except stone and concrete
Seats: automobile, vans, aircraft, railroad, and other public
Stadium seating"
2541,"Wood Office and Store Fixtures, Partitions, Shelving, and Lockers",25,Furniture And Fixtures,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=564&tab=description,"Establishments primarily engaged in manufacturing shelving, lockers, and office and store fixtures, plastics laminated fixture tops, and related fabricated products, chiefly of wood. Prefabricated partitions are included in this industry if designed to be attached to the floor and are classified in Industry 2521 if designed to be free-standing or part of an office furniture panel system. Establishments primarily engaged in manufacturing refrigerated cabinets, showcases, and display cases are classified in Industry 3585. ","Bar fixtures, wood
Butchers'store fixtures, wood
Cabinets, show, display, and storage: except refrigerated-wood
Counters and counter display cases, except refrigerated-wood
Display cases and fixtures, not refrigerated: wood
Drainboards, plastics laminated
Fixture tops, plastics laminated
Fixtures, display: office and store - wood
Garment racks, wood
Lockers, not refrigerated: wood
Lunchroom fixtures, wood
Partitions, prefabricated: wood for floor attachment
Pedestals, statuary: wood
Racks, merchandise display: wood
Shelving, office and store: wood
Showcases, not refrigerated: wood
Sink tops, plastics laminated
Store fronts, prefabricated: wood
Table or counter tops, plastics laminated
Telephone booths, wood
Window backs, store and lunchroom: prefabricated-wood"
2542,"Office and Store Fixtures, Partitions, Shelving, and Lockers, Except Wood",25,Furniture And Fixtures,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=565&tab=description,"Establishments primarily engaged in manufacturing office and store fixtures, shelving, storage racks, lockers, and related fabricated products, chiefly of materials other than wood. Prefabricated partitions are included in this industry if designed to be attached to the floor and are classified in Industry 2522 if designed to be free-standing or part of an office furniture panel system. Establishments primarily engaged in manufacturing refrigerated cabinets, showcases, and display cases are classified in Industry 3585 and those manufacturing safes and vaults are classified in Industry 3499. ","Bar fixtures, except wood
Butchers'store fixtures, except wood
Cabinets, show, display, and storage: not refrigerated-except wood
Carrier cases and tables, mail: except wood
Counters and counter display cases, not refrigerated: except wood
Display cases and fixtures, not refrigerated: except wood
Fixtures, display: office and store-except wood
Garment racks except wood
Lockers not refrigerated except wood
Lunchroom fixtures except wood
Mail pouch racks except wood
Mailing racks postal service except wood
Pallet racks, except wood
Partitions prefabricated except wood and free standing
Postal service lock boxes, except wood
Racks merchandise display and storage, except wood
Shelving angles and slotted bars: except wood
Shelving office and store: except wood
Showcases not refrigerated: except wood
Sorting racks, mail: except wood
Stands, merchandise display: except wood
Telephone booths, except wood"
2591,Drapery Hardware and Window Blinds and Shades,25,Furniture And Fixtures,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=566&tab=description,"Establishments primarily engaged in manufacturing curtain and drapery rods, poles, and fixtures; and venetian blinds and other window blinds and shades, except of canvas. Establishments primarily engaged in manufacturing canvas shades and awnings are classified in Industry 2394. ","Blinds venetian
Blinds vertical
Curtain rods, poles, and fixtures
Drapery rods, poles, and fixtures
Porch shades, wood slat
Shade pulls, window
Shades, window: except canvas
Window shade rollers and fittings"
2599,"Furniture and Fixtures, Not Elsewhere Classified",25,Furniture And Fixtures,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=567&tab=description,"Establishments primarily engaged in manufacturing furniture and fixtures, not elsewhere classified, including hospital beds and furniture specially designed for use in restaurants, bars, cafeterias, bowling centers, and ships. ","Bar furniture
Beds, hospital
Bowling center furniture
Cafeteria furniture
Carts, restaurant
Dish carts, restaurant
Factory furniture: stools, work benches, tool stands and cabinets
Food trucks, restaurant
Food wagons, restaurant
Restaurant furniture
Ship furniture
Stools, metal: with casters-not household or office
Tray trucks, restaurant
Work benches, industrial"
2611,Pulp Mills,26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=568&tab=description,"Establishments primarily engaged in manufacturing pulp from wood or from other materials, such as rags, linters, wastepaper, and straw. Establishments engaged in integrated logging and pulp mill operations are classified according to the primary products shipped. Establishments engaged in integrated operations of producing pulp and manufacturing paper, paperboard, or products thereof are classified in Industry 2621 if primarily shipping paper or paper products; in Industry 2631 if primarily shipping paperboard or paperboard products; and in Industry 2611 if primarily shipping pulp. Establishments primarily engaged in cutting pulpwood are classified in Industry 2411. ","Deinking of newsprint
Fiber pulp: made from wood, rags, wastepaper, linters, straw, and
Pulp mills
Pulp: soda, sulfate, sulfite, groundwood, rayon, and semichemical
Rayon pulp
Wood pulp"
2621,Paper Mills,26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=569&tab=description,"Establishments primarily engaged in manufacturing paper from woodpulp and other fiber pulp, and which may also manufacture converted paper products. Establishments primarily engaged in integrated operations of producing pulp and manufacturing paper are included in this industry if primarily shipping paper or paper products. Establishments primarily engaged in manufacturing converted paper products from purchased paper stock are classified in Industry Group 265 or Industry Group 267. ","Absorbent paper-mitse
Asbestos paper and asbestos filled paper-mitse
Asphalt paper: laminated-mitse
Asphalt sheathing-mitse
Bag paper-mitse
Blotting paper-mitse
Bond paper-mitse
Book paper-mitse
Bristols, except bogus-mitse
Building paper: sheathing, insulation, saturating, and dry felts-mitse
Capacitor paper-mitse
Catalog paper-mitse
Cigarette paper-mitse
Cleansing tissue stock-mitse
Condenser paper-mitse
Construction paper-mitse
Cotton fiber paper-mitse
Cover paper-mitse
Dry felts, except textile-mitse
Facial tissue stock-mitse
Felts, building-mitse
Filter paper-mitse
Greaseproof wrapping paper-mitse
Groundwood paper-mitse
Hanging paper (wallpaper stock)-mitse
Kraft sheathing paper-mitse
Kraft wrapping paper-mitse
Lining paper-mitse
Lithograph paper-mitse
Manila wrapping paper-mitse
Matrix paper-mitse
Milk filter disks-mitse
Napkin stock, paper-mitse
News tablet paper-mitse
Newsprint-mitse
Offset paper-mitse
Paper mills-mitse
Paper, building-mitse
Paper-mitse
Parchment paper-mitse
Poster paper-mitse
Printing paper-mitse
Publication paper-mitse
Roofing felt stock-mitse
Rope and jute wrapping paper-mitse
Rotogravure paper-mitse
Saturated felt-mitse
Shipping sack paper-mitse
Tagboard, made in paper mills-mitse
Tar paper, building and roofing-mitse
Text paper-mitse
Thin paper-mitse
Tissue paper-mitse
Toilet tissue stock-mitse
Toweling paper-mitse
Wallpaper stock (hanging paper)-mitse
Wrapping paper-mitse
Writing paper-mitse"
2631,Paperboard Mills,26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=570&tab=description,"Establishments primarily engaged in manufacturing paperboard, including paperboard coated on the paperboard machine, from wood pulp and other fiber pulp; and which may also manufacture converted paperboard products. Establishments primarily engaged in integrated operations of producing pulp and manufacturing paperboard are included in this industry if primarily shipping paperboard or paperboard products. Establishments primarily engaged in manufacturing converted paperboard products from purchased paperboard are classified in Industry Group 265 or Industry Group 267. Establishments primarily engaged in manufacturing insulation board and other reconstituted wood fiberboard are classified in Industry 2493. ","Binders'board-mitse
Bottle cap board-mitse
Boxboard-mitse
Bristols, bogus-mitse
Cardboard-mitse
Clipboard (paperboard)-mitse
Clay coated board-mitse
Container board-mitse
Folding boxboards-mitse
Leatherboard-mitse
Liner board, kraft and jute-mitse
Manila lined board-mitse
Matrix board-mitse
Milk carton board-mitse
Newsboard-mitse
Paperboard mills, except building board mills
Paperboard, except building board-mitse
Patent coated paperboard-mitse
Pressboard-mitse
Setup boxboard-mitse
Shoe board-mitse
Special food board-mitse
Stencil board-mitse
Strawboard, except building board-mitse
Tagboard-mitse
Wet machine board-mitse"
2652,Setup Paperboard Boxes,26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=571&tab=description,Establishments primarily engaged in manufacturing setup paperboard boxes from purchased paperboard. ,"Boxes, newsboard: metal edged-mfpm
Boxes, setup paperboard-mfpm
Filing boxes, paperboard-mfpm"
2653,Corrugated and Solid Fiber Boxes,26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=572&tab=description,"Establishments primarily engaged in manufacturing corrugated and solid fiber boxes and related products from purchased paperboard of fiber stock. Important products of this industry include corrugated and solid fiberboard boxes, pads, partitions, display items, pallets, single face products, and corrugated sheets. ","Boxes, corrugated and solid fiber-mfpm
Containers, corrugated and solid fiberboard-mfpm
Display items, corrugated and solid fiberboard-mfpm
Hampers, shipping: paperboard and solid fiber-mfpm
Pads, corrugated and solid fiberboard-mfpm
Pallets, corrugated and solid fiberboard-mfpm
Partitions, corrugated and solid fiberboard-mfpm
Sheets, corrugated and solid fiberboard-mfpm"
2655,"Fiber Cans, Tubes, Drums, and Similar Products",26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=573&tab=description,"Establishments primarily engaged in manufacturing from purchased materials fiber cans, cones, drums, and similar products, with or without metal ends, and vulcanized fiber boxes. ","Ammunition cans or tubs, paperboard laminated with metal foil-mfpm
Bobbins, fiber-mfpm
Bottles, paper fiber-mfpm
Boxes, vulcanized fiber-mfpm
Candelabra tubes, fiber-mfpm
Cans, composite: foil-fiber and other combinations-mfpm
Cans, fiber (metal-end or all-fiber-mfpm
Cases, mailing: paper fiber (metal-end or all-fiber)-mfpm
Cones, fiber: for winding yarn, string, ribbons, or cloth-mfpm
Containers, laminated phenolic and vulcanized fiber-mfpm
Containers, liquid tight fiber (except sanitary food containers)-mfpm
Cores, fiber (metal-end or all-fiber)-mfpm
Drums, fiber (metal-end or all-fiber)-mfpm
Hampers, shipping: vulcanized fiber-mfpm
Mailing cases and tubes, paper fiber (metal-end or all-fiber)-mfpm
Pans and voids, fiber or cardboard-mfpm
Ribbon blocks, fiber-mfpm
Spools, fiber (metal-end or all-fiber)-mfpm
Textile reels, fiber-mfpm
Textile spinning bobbins, fiber (metal-end or all-fiber)-mfpm
Tubes, fiber or paper (with or without metal ends)-mfpm
Tubes, for chemical and electrical uses: impregnated paper or
Wastebaskets, fiber (metal-end or all-fiber)-mfpm"
2656,"Sanitary Food Containers, Except Folding",26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=574&tab=description,"Establishments primarily engaged in manufacturing non-folding food containers from special foodboard. Important products of this industry include fluid milk containers, round nested food containers, paper cups for hot or cold drinks, and stamped plates, dishes, spoons, and similar products. Establishments primarily engaged in manufacturing similar items of plastics materials are classified in Industry Group 308 and those making folding sanitary cartons are classified in Industry 2657. ","Containers, food, sanitary: except folding-mfpm
Cups, paper: except those made from pressed or molded pulp-mfpm
Dishes, paper: except those made from pressed or molded pulp-mfpm
Drinking cups, paper except those made from pressed or molded
Drinking straws, except glass or plastics-mfpm
Food containers, non-folding paperboard, sanitary-mfpm
Food containers, sanitary: except folding-mfpm
Frozen food containers, non-folding paperboard-mfpm
Ice cream containers, non-folding paperboard-mfpm
Milk cartons, paperboard-mfpm
Plates, paper: except those made from pressed or molded pulp-mfpm
Soda straws, except glass or plastics-mfpm
Spoons, paper: except those made from pressed or molded pulp-mfpm
Utensils, paper: except those made from pressed or molded"
2657,"Folding Paperboard Boxes, Including Sanitary",26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=575&tab=description,"Establishments primarily engaged in manufacturing folding paperboard boxes from purchased paperboard, including folding sanitary food boxes or cartons except milk cartons. ","Boxes, folding paperboard-mfpm
Cartons, folding, except milk cartons: paperboard-mfpm
Frozen food containers, folding paperboard-mfpm
Ice cream containers, folding paperboard-mfpm
Pails, folding sanitary food: paperboard-mfpm
Paperboard backs for blister or skin packages-mfpm"
2671,"Packaging Paper and Plastics Film, Coated and Laminated",26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=576&tab=description,"Establishments primarily engaged in manufacturing coated or laminated flexible materials made of combinations of paper, plastics film, metal foil, and similar materials (excluding textiles) for packaging purposes. These are made from purchased sheet materials or plastics resins and may be printed in the same establishment. Establishments primarily engaged in manufacturing coated or laminated paper for other purposes are classified in Industry 2672, including establishments manufacturing all gummed or pressure sensitive tape; those manufacturing unsupported plastics film are classified in Industry 3081; those manufacturing aluminum foil are classified in Industry 3497; and those manufacturing paper from pulp are classified in Industry 2621. ","Bread wrappers, waxed or laminated-mfpm
Coated paper for packaging-mfpm
Metallic covered paper for packaging-mfpm
Paper, coated or laminated: for packaging-mfpm
Plastics film, coated or laminated: for packaging-mfpm
Resinous impregnated paper for packaging-mfpm
Thermoplastics coated paper for packaging-mfpm
Waxed paper for packaging-mfpm
Wrapping paper, coated or laminated-mfpm"
2672,"Coated and Laminated Paper, Not Elsewhere Classified",26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=577&tab=description,"Establishments primarily engaged in manufacturing coated, laminated, or processed paper and film from purchased paper, except for packaging. Also included are establishments primarily manufacturing gummed paper products and pressure sensitive tape with backing of any material other than rubber, for any application. Establishments primarily engaged in manufacturing coated and laminated paper for packaging are classified in Industry 2671; those manufacturing carbon paper are classified in Industry 3955; and those manufacturing photographic and blueprint paper are classified in Industry 3861. ","Book paper, coated-mfpm
Cellophane adhesive tape-mfpm
Cloth-lined paper-mfpm
Condenser paper-mfpm
Enameled paper-mfpm
Fancy paper, coated and glazed: except for packaging-mfpm
Flypaper-mfpm
Gummed paper-mfpm
Gummed tape, cloth and paper base-mfpm
Litmus paper-mfpm
Masking tape-mfpm
Metallic covered paper, except for packaging-mfpm
Oiled paper-mfpm
Paper, coated and laminated: except for packaging-mfpm
Pressure sensitive paper and tape except rubber backed-mfpm
Printing paper, coated-mfpm
Resinous impregnated paper, except for packaging-mfpm
Tape, pressure sensitive: except rubber backed-mfpm
Tar paper: except building or roofing and packaging-mfpm
Thermoplastics coated paper, except for packaging-mfpm
Transfer paper, gold and silver-mfpm
Waxed paper, except for packaging-mfpm"
2673,"Plastics, Foil, and Coated Paper Bags",26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=578&tab=description,"Establishments primarily engaged in manufacturing bags of unsupported plastics film, coated paper, metal foil, or laminated combinations of these materials, whether or not printed. Establishments primarily engaged in manufacturing uncoated paper bags and multiwall bags and sacks are classified in Industry 2674; those manufacturing textile bags are classified in Industry 2393; and those manufacturing garment storage bags, except of plastics film and paper, are classified in Industry 2392. ","Frozen food bags-mfpm
Garment storage bags, coated paper or plastics film-mfpm
Merchandise bags, plastics-mfpm
Pliofilm bags-mfpm
Trash bags, plastics film, foil, and coated paper-mfpm
Wardrobe bags (closet accessories), plastics film or coated
Waste bags, plastics film and laminated-mfpm"
2674,Uncoated Paper and Multiwall Bags,26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=579&tab=description,"Establishments primarily engaged in manufacturing uncoated paper bags, or manufacturing multiwall bags and sacks, whether or not coated or containing plastics film or metal foil. Establishments primarily engaged in manufacturing bags from plastics, unsupported film, foil, coated paper, or laminated or coated combinations of these materials, are classified in Industry 2673; and those manufacturing textile bags are classified in Industry 2393. ","Bags, paper: uncoated-mfpm
Glassine bags, uncoated paper-mfpm
Grocers'bags and sacks, uncoated paper-mfpm
Merchandise bags, uncoated paper-mfpm
Multiwall bags, paper-mfpm
Sacks, multiwall or heavy-duty shipping sack-mfpm
Shipping sacks, paper-mfpm
Shopping bags, uncoated paper-mfpm
Variety bags, uncoated paper-mfpm"
2675,Die-Cut Paper and Paperboard and Cardboard,26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=580&tab=description,"Establishments primarily engaged in die-cutting purchased paper and paperboard; and in manufacturing cardboard by laminating, lining, or surface-coating paperboard. Establishments primarily engaged in laminating building paper from purchased paper are classified in Industry 2679. ","Board, chip: pasted-mfpm
Bottle caps and tops, die-cut from purchased paper or paperboard
Card cutting-mfpm
Cardboard foundations and cutouts-mfpm
Cardboard panels and cutouts-mfpm
Cardboard: pasted, laminated, lined, and surface coated-mfpm
Cards, cut and designed: unprinted-mfpm
Cards, plain paper: die-cut or rotary-cut from purchased materials
Cards, tabulating and time recording die-cut from purchased
Cutouts, paper and paperboard: die-cut from purchased material
Die-cut paper and paperboard-mfpm
Egg cartons, die-cut paper and paperboard-mfpm
Egg case fillers and flats, die-cut from purchased paper or paperboard
Filing folders-mfpm
Index and other cut cards-mfpm
Jacquard cards-mfpm
Jewelers'cards-mfpm
Lace, paper: die-cut from purchased materials
Letters, cardboard-mfpm
Library cards, paperboard-mfpm
Liners for freight car doors: reinforced with metal strip-mfpm
Manila folders-mfpm
Milk filter disks, die-cut from purchased paper
Newsboard, pasted-mfpm
Paperboard: pasted, lined, laminated, or surface coated-mfpm
Photograph folders, mats, and mounts-mfpm
Stencil board-mfpm
Stencil cards for addressing machines-mfpm
Tabulating cards, printed or unprinted: die-cut from purchased
Time recording cards, die-cut from purchased paperboard
Waterproof cardboard-mfpm"
2676,Sanitary Paper Products,26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=581&tab=description,"Establishments primarily engaged in manufacturing sanitary paper products from purchased paper, such as facial tissues and handkerchiefs, table napkins, toilet paper, towels, disposable diapers, and sanitary napkins and tampons. ","Cleansing tissues-mfpm
Diapers, disposable-mfpm
Facial tissues-mfpm
Handkerchiefs, paper-mfpm
Napkins, paper-mfpm
Napkins, sanitary-mfpm
Tampons-mfpm
Toilet paper-mfpm
Towels, paper-mfpm"
2677,Envelopes,26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=582&tab=description,Establishments primarily engaged in manufacturing envelopes of any description from purchased paper and paperboard. Establishments primarily engaged in manufacturing stationery are classified in Industry 2678. ,"Envelopes, printed or unprinted: paper, glassine, cellophane, and"
2678,"Stationery, Tablets, and Related Products",26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=583&tab=description,"Establishments primarily engaged in manufacturing stationery, tables, looseleaf fillers, and related items from purchased paper. Establishments primarily engaged in manufacturing envelopes are classified in Industry 2677. ","Correspondence-type tablets-mfpm
Desk pads, paper-mfpm
Fillers for looseleaf devices, except printed forms-mfpm
Looseleaf fillers and ream paper in filler sizes, except printed-mfpm
Memorandum books, except printed-mfpm
Newsprint tablets and pads-mfpm
Notebooks, including mechanically bound by wire, plastics, etc.-mfpm
Papeteries-mfpm
Stationery-mfpm
Tablets and pads, book and writing-mfpm
Writing paper and envelopes, boxed sets-mfpm"
2679,"Converted Paper and Paperboard Products, Not Elsewhere Classified",26,Paper And Allied Products,D,Manufacturing,https://www.osha.gov/pls/imis/sic_manual.display?id=584&tab=description,"Establishments primarily engaged in manufacturing miscellaneous converted paper or paperboard products, not elsewhere classified, from purchased paper or paperboard. Also included in this industry are pressed and molded pulp goods, such as papier-mache articles, other than statuary and art goods. ","Building paper, laminated-mfpm
Cigarette paper, book-mfpm
Conduits, fiber (pressed pulp)-mfpm
Confetti-mfpm
Crepe paper-mfpm
Cups, pressed and molded pulp-mfpm
Dishes, pressed and molded pulp-mfpm
Doilies, paper-mfpm
Egg cartons, molded pulp-mfpm
Egg case filler flats, molded pulp-mfpm
Excelsior, paper-mfpm
False faces, papier-mache-mfpm
Filter paper, converted-mfpm
Foil board-mfpm
Fuel cell forms, cardboard-mfpm
Gift wrap paper-mfpm
Halloween lanterns, papier-mache-mfpm
Hats, paper-mfpm
Honeycomb core and board-mfpm
Insulating batts, fills, and blankets: paper-mfpm
Insulation, cellulose-mfpm
Masks, papier-mache-mfpm
Novelties, paper-mfpm
Pallet spacers, fiber-mfpm
Paper, building: laminated-mfpm
Paper, corrugated-mfpm
Paper, crepe and crepe paper products-mfpm
Papier-mache articles, except statuary and art goods-mfpm
Pin tickets, paper-mfpm
Pipe and fittings, molded pulp-mfpm
Plates, pressed and molded pulp-mfpm
Pressed products from wood pulp-mfpm
Pulp products, pressed and molded: except statuary-mfpm
Rolls, paper: adding machine, telegraph tape, etc.-mfpm
Spoons, pressed and molded pulp-mfpm
Tags, paper: unprinted-mfpm
Telegraph tape, paper-mfpm
Teletypewriter paper, rolls with carbon-mfpm
Utensils, pressed and molded pulp-mfpm
Wallcoverings: paper-mfpm
Wallpaper, embossed plastics: made on textile backing-mfpm
Wallpaper-mfpm"
